what,kind,bundleId,bundleVersion,description,time
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1358551832912
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1358551832964
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1358551833155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358551836071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358551883307
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1358551896928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358551903636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552027754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552033881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552047836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552049062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552061061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552080643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552080747
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1358552086035
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1358552086078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552095880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552095933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552110037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552143651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552145176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552148577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552161943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552166936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552183676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552183838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552195307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552195344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552221497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552221595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552224099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552224178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358552404658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552427493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552529434
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358552615048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552672247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552682096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552735236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552766459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358552870178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358552886624
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1358552888577
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201106081058,"org.eclipse.cdt.debug.core",1358552888861
started,bundle,org.eclipse.cdt.debug.ui,7.1.0.201106081058,"org.eclipse.cdt.debug.ui",1358552888881
started,bundle,org.eclipse.tm.tcf,0.4.0.201106081058,"org.eclipse.tm.tcf",1358552889174
started,bundle,org.eclipse.tm.tcf.core,0.4.0.201106081058,"org.eclipse.tm.tcf.core",1358552889177
started,bundle,org.eclipse.tm.tcf.debug.ui,0.4.0.201106081058,"org.eclipse.tm.tcf.debug.ui",1358552889178
started,bundle,org.eclipse.tm.tcf.cdt.ui,0.4.0.201106081058,"org.eclipse.tm.tcf.cdt.ui",1358552889185
started,bundle,org.eclipse.cdt.launch,7.0.0.201106081058,"org.eclipse.cdt.launch",1358552889403
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1358552889683
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1358552890007
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358552890027
started,bundle,org.eclipse.tm.tcf.debug,0.4.0.201106081058,"org.eclipse.tm.tcf.debug",1358552891446
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1358552892650
started,bundle,org.python.pydev.core,2.2.0.2011062419,"org.python.pydev.core",1358552893242
started,bundle,org.python.pydev.debug,2.2.0.2011062419,"org.python.pydev.debug",1358552893245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552895816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552908959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552909247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358552913567
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1358552914828
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201106081058,"org.eclipse.cdt.debug.mi.ui",1358552914913
started,bundle,org.eclipse.cdt.dsf,2.2.0.201106081058,"org.eclipse.cdt.dsf",1358552915034
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201106081058,"org.eclipse.cdt.dsf.gdb",1358552915035
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201106081058,"org.eclipse.cdt.dsf.gdb.ui",1358552915036
started,bundle,com.python.pydev.analysis,2.2.0.2011062419,"com.python.pydev.analysis",1358552915273
started,bundle,org.python.pydev,2.2.0.2011062419,"org.python.pydev",1358552915362
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.0.201106081058,"org.eclipse.cdt.debug.mi.core",1358552915431
error,log,,,"Server returned HTTP response code: 500 for URL: https://ping.aptana.com/ping.php",1358552916785
opened,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1358552993749
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1358552994696
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1358552994891
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1358552994960
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1358552994988
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1358553004919
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1358553005868
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1358553006644
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1358553019201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1358553033325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1358553033469
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1358553114378
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1358553114445
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1358553129305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553155127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553155195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358553162797
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358553164652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553165115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553183554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553183629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553185988
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1358553274457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1358553307319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358553315740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358553317922
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358553319721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553320028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553331369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553331430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553360536
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1358553361812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553383960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553384051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553389646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1358553389685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553486800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553489654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553489763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358553491317
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358553495412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553495709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553503935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553503995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553551284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553551309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553559792
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358553561162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553561173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553561547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553561784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553569881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553569943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553582426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553582456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553583599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358553605239
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358553617905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553618209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553625074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553625137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553661553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553698842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553700938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358553704047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553704887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553735374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553747662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553747777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358553751636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553753536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553753645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553754863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553754953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553754990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553756440
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358553757705
no handler,command,org.eclipse.wb.core,,"org.eclipse.wb.core.commands.switch",1358553757705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553758026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553762877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553762940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553770521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553770550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553772343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358553776353
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358553777541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553777545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553778113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553778294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553783784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553783844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553788539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553788576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553792552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358553795024
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358553798388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553798685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553826419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553826480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553846079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553846099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553849067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358553896093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358554028651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358554039060
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1358554039909
